id,gameId,teamId,participantId,profileIcon,summonerName,championId,highestAchievedSeasonTier,spell1Id,spell2Id,assists,champLevel,combatPlayerScore,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,goldEarned,goldSpent,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,objectivePlayerScore,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,sightWardsBoughtInGame,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,lane,role
1380253,1380149,100,4,660,OPK Skyer,81,UNRANKED,7,4,1,12,0,3,0,0,0,0,0,0,0,9055,8625,0,1055,3144,2043,3158,3042,3025,3363,0,0,0,0,0,00:19:42,20458,2026,4231,5,0,5,0,0,86464,11923,9989,0,0,106923,13949,14220,2001,215,0,0,00:08:16,3,0,0,0,0,0,0,3,7,9,0,BOTTOM,DUO_CARRY
1380254,1380149,100,5,17,OPK Professor,201,UNRANKED,4,3,1,10,0,5,0,0,0,0,0,0,0,6295,5900,0,3105,3117,2303,1028,2043,0,3364,0,0,0,0,0,00:12:30,6994,2062,3754,1,0,1,0,0,5271,214,11018,0,0,15425,2276,15167,1699,33,0,0,00:05:45,5,0,3159,0,394,0,0,10,8,38,0,BOTTOM,DUO_SUPPORT
1380255,1380153,100,2,4,KBM Danagorn,60,UNRANKED,11,4,14,18,0,1,0,0,0,0,0,1,0,19503,18475,2,1410,3065,3742,3116,1308,3143,3364,1,5,0,4,1,00:35:21,154424,22013,12683,107,14,93,0,0,44407,2288,34315,0,0,230988,26084,48458,24162,94,0,0,00:31:47,1,0,32156,1782,1459,0,0,4,39,43,1,JUNGLE,NONE
1380256,1380153,100,3,22,KBM Vash,268,UNRANKED,3,4,11,18,0,4,2,0,0,0,0,0,0,22987,23050,1,3115,3135,3116,3102,1313,3089,3340,2,7,0,4,3,00:22:11,424468,39995,8333,30,9,21,0,0,20928,1106,18095,0,0,447380,42385,26913,7056,419,0,0,00:21:13,1,1,1983,1283,484,1,0,6,13,36,1,MIDDLE,SOLO
1380257,1380153,100,4,10,KBM Matsukaze,15,UNRANKED,7,4,12,18,0,2,1,0,0,0,0,0,1,24648,23950,0,3156,3033,3072,3031,3087,3009,3363,1,7,1088,6,2,00:28:21,76724,1682,9663,40,4,36,0,0,467287,27429,13406,0,0,549457,29868,23432,5760,458,0,0,00:05:11,3,0,5444,756,363,3,0,4,15,21,1,BOTTOM,DUO_CARRY
1380258,1380153,100,5,22,KBM Verfix,201,UNRANKED,4,14,20,18,0,3,0,0,0,0,0,1,0,17311,19230,0,3050,3222,3190,2303,1011,1307,3364,0,1,88,0,1,00:28:11,25325,5819,10935,0,0,0,0,0,16086,1257,30548,0,0,52524,8712,42736,9937,86,0,0,00:15:58,5,0,11113,1634,1253,1,0,14,13,75,1,BOTTOM,DUO_SUPPORT
1380266,1380165,100,1,26,BGG Ranger,57,UNRANKED,12,4,1,15,0,6,0,0,0,0,0,0,0,11367,11325,0,1056,3009,1031,3065,3068,3143,3340,1,3,0,2,1,00:11:17,126553,10879,8143,7,0,7,0,0,18526,1926,24412,0,0,146156,12806,33848,6816,236,0,0,00:15:00,1,0,1076,0,1292,1,0,1,2,13,0,TOP,SOLO
1380267,1380165,100,2,4,BGG Tierwulf VPP,104,UNRANKED,4,11,5,13,0,4,0,0,0,0,0,1,0,9341,8610,0,2032,1408,3053,3009,1042,3086,3364,0,0,222,0,0,00:11:28,2705,368,3412,58,8,50,0,0,89710,8278,17703,0,0,105589,8994,21115,4228,50,0,0,00:05:01,1,0,13174,348,0,1,0,3,9,21,0,JUNGLE,NONE
1380268,1380165,100,3,502,BGG Rakin VPP,13,UNRANKED,4,1,2,15,0,3,0,0,0,0,0,0,0,10503,9585,0,3040,1056,3027,3020,1052,1026,3363,0,1,0,0,1,00:12:18,113084,8174,3746,17,1,16,0,0,15350,234,11397,0,0,128434,8408,15444,473,213,0,0,00:01:13,1,0,0,0,300,1,0,4,0,12,0,MIDDLE,SOLO
1380269,1380165,100,4,6,BGG Luskka,429,UNRANKED,4,7,5,14,0,4,1,0,0,0,0,0,1,11873,11525,0,3006,3153,3085,1055,3072,0,3363,1,3,385,2,2,00:10:54,2279,579,3046,18,1,17,0,0,128828,11590,11014,0,0,132396,12393,14060,2841,225,0,0,00:06:22,4,0,1288,224,0,2,0,3,6,15,0,BOTTOM,DUO_CARRY
1380270,1380165,100,5,7,BGG RedBert VPP,201,UNRANKED,4,14,6,11,0,5,0,0,0,0,0,0,0,8676,8500,0,3222,3050,2303,3009,2043,0,3364,0,2,0,0,1,00:10:57,9236,5248,3152,0,0,0,0,0,9173,1152,15480,0,0,24526,6919,18737,2063,40,0,0,00:05:56,4,0,6117,518,104,1,0,9,10,34,0,BOTTOM,DUO_SUPPORT
1380271,1380169,100,2,662,PNG SirT,60,UNRANKED,11,4,4,16,0,5,0,0,0,0,0,0,0,12100,11620,0,3190,3143,1057,1410,3009,1031,3364,0,1,0,0,1,00:11:44,107549,11380,13888,88,13,75,0,0,25968,824,15541,0,0,153297,12205,29951,7597,40,0,0,00:07:04,1,0,19780,0,522,0,0,7,14,43,0,JUNGLE,NONE
1380272,1380169,100,3,659,PNG Kami,110,UNRANKED,4,1,2,18,0,2,0,0,0,0,0,0,0,16180,14975,0,3158,3142,3147,3042,3036,1038,3363,2,5,0,3,1,00:31:29,17431,8566,6712,42,0,42,0,0,303943,36584,8575,0,0,321374,45150,15475,1069,323,0,0,00:11:21,1,0,0,0,188,1,0,5,2,23,0,MIDDLE,SOLO
1380273,1380169,100,4,7,PNG TaeYeon,81,UNRANKED,4,7,6,17,0,2,0,0,0,0,0,0,0,14839,14550,0,1037,3042,3153,3158,3033,3025,3363,0,1,0,0,1,00:23:59,41324,9459,4276,19,0,19,0,0,220805,17212,9363,0,0,265691,28092,13906,2875,320,0,0,00:29:00,4,0,3561,1421,266,0,0,1,6,19,0,JUNGLE,NONE
1380274,1380169,100,5,13,PNG Ziriguidun,16,UNRANKED,3,4,4,13,0,1,0,0,0,0,0,1,0,9551,8550,0,2031,1333,3504,2301,0,1011,3364,0,0,0,0,0,00:06:04,9713,4714,3043,1,1,0,0,0,3681,510,2368,0,0,13394,5224,5428,23317,13,0,0,00:05:10,5,0,0,0,16,0,0,20,10,77,0,JUNGLE,NONE
1380282,1380076,200,6,28,VFK Robo,57,UNRANKED,12,4,0,15,0,2,0,0,0,0,0,0,0,11537,10825,0,1056,3068,1011,1323,3082,3065,3340,0,1,0,0,1,00:26:20,141270,4846,2651,15,1,14,0,0,23252,932,17057,0,0,164522,5778,20221,5705,232,0,0,00:14:17,1,0,0,0,512,2,0,3,1,18,0,JUNGLE,NONE
1380283,1380076,200,7,28,VFK Nappon,60,UNRANKED,4,11,1,13,0,2,0,0,0,0,0,0,0,9963,9800,0,2049,3116,3111,1011,0,1414,3364,0,0,0,0,0,00:26:01,81069,8164,3529,82,8,74,0,0,20479,473,15400,0,0,118329,8917,19274,7359,24,0,0,00:07:18,1,0,16781,280,344,0,0,9,18,27,0,JUNGLE,NONE
1380284,1380076,200,8,28,VFK takeshi,268,UNRANKED,12,4,0,17,0,1,0,0,0,0,0,0,0,13336,13150,0,1056,3116,3001,3115,3135,3020,3363,0,1,0,0,1,00:33:33,220729,14996,2161,34,1,33,0,0,20602,45,8633,0,0,241332,15041,11011,1343,329,0,0,00:09:11,1,0,0,0,216,1,0,2,12,19,0,MIDDLE,SOLO
1380285,1380076,200,9,28,VFK esA,236,UNRANKED,7,4,0,15,0,1,0,0,0,0,0,0,0,12355,12000,0,1055,3140,3033,3094,1001,3508,3363,0,0,448,0,0,00:32:50,8551,1055,3359,20,0,20,0,0,175115,7273,11755,0,0,184279,8733,15164,2426,291,0,0,00:01:14,4,0,612,404,50,0,0,4,10,22,0,BOTTOM,SOLO
1380286,1380076,200,10,28,VFK Baiano,223,UNRANKED,3,4,0,11,0,3,0,0,0,0,0,0,0,7437,7000,0,3742,2043,2303,0,3009,0,3364,0,0,0,0,0,00:25:39,7079,3052,7649,1,1,0,0,0,5891,290,11283,0,0,20772,3343,19541,5771,32,0,0,00:01:11,5,0,7801,0,608,0,0,10,8,49,0,JUNGLE,NONE
1380287,1380080,200,7,7,ITZ Revolta,104,UNRANKED,4,11,4,14,0,0,0,0,0,0,0,0,0,9571,9325,0,2032,1408,3009,3155,3046,3134,3364,0,1,225,0,1,00:00:00,4415,454,3164,98,9,89,0,0,130481,10751,16337,0,0,151867,11829,19598,7223,62,0,0,00:09:13,1,0,16970,624,96,0,0,6,18,27,0,JUNGLE,NONE
1380288,1380080,200,8,552,ITZ tockers,117,UNRANKED,12,4,3,14,0,5,0,0,0,0,0,0,0,10073,9575,0,3108,3027,3098,1056,3001,1333,3340,0,2,0,0,1,00:12:55,121877,7671,6173,6,0,6,0,0,13148,513,8568,0,0,135341,8272,14786,687,237,0,0,00:16:49,1,0,316,88,44,0,0,3,7,16,0,MIDDLE,SOLO
1380289,1380080,200,9,6,ITZ micaO,81,UNRANKED,4,7,2,14,0,2,0,0,0,0,0,0,0,10177,9950,0,1055,3042,3153,3158,3025,0,3363,1,2,0,2,1,00:27:03,7235,2980,3718,8,1,7,0,0,122969,13067,6742,0,0,131514,17201,10556,1694,250,0,0,00:12:58,3,0,1309,1153,96,0,0,0,4,9,0,BOTTOM,DUO_CARRY
1380290,1380080,200,10,18,ITZ Jockster,201,UNRANKED,4,3,4,10,0,4,0,0,0,0,0,0,0,6477,6425,0,3222,2043,2303,3009,0,0,3364,0,0,0,0,0,00:12:57,6815,2386,3551,0,0,0,0,0,7137,94,10218,0,0,18983,2480,14534,1914,45,0,0,00:09:56,5,0,5030,0,764,0,0,12,13,44,0,BOTTOM,DUO_SUPPORT
1380309,1380103,200,6,25,CNB LEP,245,UNRANKED,4,12,6,18,0,0,0,0,0,0,0,0,0,13422,12400,0,3075,3140,3047,3025,3068,3211,3363,0,0,0,0,0,00:00:00,161709,17547,3987,7,5,2,0,0,53508,6734,18165,0,0,215217,24281,22233,4938,312,0,0,00:24:10,1,0,0,0,80,0,0,2,12,14,1,BOTTOM,SOLO
1380310,1380103,200,7,25,CNB Minerva,76,UNRANKED,11,4,8,16,0,1,0,0,0,1,0,0,0,13125,11450,0,1306,1082,3116,1410,0,3027,3364,0,0,863,0,0,00:13:28,149243,9924,6572,121,27,94,0,0,20096,127,21345,0,0,189311,10052,27966,18527,49,0,0,00:06:01,4,0,19971,0,48,3,0,7,23,26,1,JUNGLE,NONE
1380311,1380103,200,8,25,CNB tinowns,110,UNRANKED,4,12,5,18,0,0,1,0,0,1,0,0,0,16066,14100,0,3072,3142,3036,3042,0,1333,3363,1,4,0,4,2,00:37:51,12140,5085,2664,17,2,15,0,0,309796,33180,2968,0,0,322141,38401,5633,616,352,0,0,00:07:36,1,0,204,136,0,2,0,2,3,19,1,MIDDLE,SOLO
1380312,1380103,200,9,25,CNB pbO,236,UNRANKED,4,7,2,17,0,0,1,0,0,0,1,0,0,16784,15380,1,1055,3036,3072,3508,3094,1331,3363,1,5,616,5,5,00:00:00,13293,1460,3416,12,1,11,0,1,251399,13691,9447,1,0,266173,15424,12864,2403,361,0,0,00:06:48,3,1,1480,272,0,3,0,2,7,22,1,TOP,DUO_CARRY
1380313,1380103,200,10,25,CNB Wos,432,UNRANKED,4,14,5,12,0,0,0,0,0,1,0,0,0,9530,8975,0,2301,2043,3028,3190,3114,3158,3364,0,0,0,0,0,00:00:00,11123,4933,2630,1,1,0,0,0,5918,1475,8462,0,0,21700,7092,11252,3562,23,0,0,00:02:03,5,0,4658,683,160,0,0,13,17,50,1,TOP,DUO_SUPPORT
1380314,1380107,200,7,7,RED YoDa SL,76,UNRANKED,11,4,2,11,0,3,0,0,0,0,0,0,0,6165,5510,0,1410,2032,3009,1052,1011,0,3364,0,0,426,0,0,00:10:10,68188,5508,5978,69,11,58,0,0,7544,205,8871,0,0,84017,5713,14884,4329,28,0,0,00:05:00,3,0,8284,0,34,0,0,2,7,17,0,JUNGLE,NONE
1380315,1380107,200,8,657,RED Brucer,7,UNRANKED,4,14,2,12,0,1,0,0,0,0,0,0,0,6716,6285,0,1052,3165,2010,3001,1056,1001,3363,0,1,0,0,1,00:16:09,61285,4817,4748,8,0,8,0,0,12955,743,1089,0,0,74780,6101,5837,408,146,0,0,00:00:23,1,0,540,540,0,0,0,2,3,11,0,MIDDLE,SOLO
1380316,1380107,200,9,7,RED SacyR,236,UNRANKED,7,4,2,11,0,4,0,0,0,0,0,0,0,7318,6125,0,1055,3508,1042,3158,1042,1051,3363,0,0,391,0,0,00:06:45,2102,413,4553,1,1,0,0,0,93619,4196,3765,0,0,95722,4609,8571,1442,203,0,0,00:00:00,3,0,0,0,252,1,0,1,3,7,0,BOTTOM,DUO_CARRY
1380317,1380107,200,10,21,RED Dioud,412,UNRANKED,4,14,0,9,0,6,0,0,0,0,0,0,0,4707,4225,0,1028,2303,2031,0,3117,0,3341,0,1,0,0,1,00:06:48,7361,2146,5747,0,0,0,0,0,3614,507,5078,0,0,10975,2653,10997,316,24,0,0,00:01:04,3,0,0,0,172,0,0,5,7,23,0,BOTTOM,DUO_SUPPORT
1380321,1380220,100,1,9,KBM Zantins,245,UNRANKED,12,4,13,16,0,2,1,0,1,1,0,0,0,12745,11545,0,1057,3068,3025,3065,3111,1031,3363,2,4,0,2,2,00:19:53,117383,11677,9159,4,3,1,0,0,39552,4954,16776,0,0,157860,17071,26597,6797,228,0,0,00:18:14,1,0,924,440,662,3,0,3,2,12,1,TOP,SOLO
1380322,1380220,100,2,4,KBM Danagorn,203,UNRANKED,11,4,12,15,0,1,2,0,0,1,0,0,0,12630,11325,0,3053,3086,1042,3111,3156,3932,3364,2,7,393,5,2,00:16:41,18064,1125,4972,90,14,76,0,0,119766,11951,17219,0,0,152204,13311,22535,20720,36,0,0,00:06:56,33,0,14373,235,344,0,0,1,18,15,1,JUNGLE,NONE
1380323,1380220,100,3,22,KBM Vash,13,UNRANKED,1,4,13,16,0,1,1,0,0,1,0,0,0,12355,10150,0,3135,3040,3027,3111,0,0,3340,1,3,0,3,2,00:21:07,126173,15741,5351,10,0,10,0,0,17235,861,6558,0,0,143409,16602,11934,1926,236,0,0,00:01:14,1,0,0,0,25,1,0,2,3,16,1,MIDDLE,SOLO
1380324,1380220,100,4,10,KBM Matsukaze,81,UNRANKED,7,4,9,15,0,0,2,0,0,1,0,0,0,12936,11625,0,3042,3153,3140,3158,0,3025,3363,1,6,0,6,2,00:00:00,22953,5589,2923,6,0,6,0,0,123353,17918,7472,0,0,147658,24131,10420,3201,241,0,0,00:10:34,2,0,1352,624,25,1,0,3,7,14,1,BOTTOM,DUO_CARRY
1380325,1380220,100,5,22,KBM Verfix,43,UNRANKED,4,3,17,13,0,3,0,0,0,0,1,0,0,8773,7625,1,3060,2031,0,2301,1332,0,3364,0,0,0,0,0,00:12:54,18042,5394,5612,0,0,0,0,0,12479,1749,7077,0,0,30522,7144,12714,826,17,0,0,00:04:07,1,0,0,0,25,2,0,11,5,32,1,BOTTOM,DUO_SUPPORT
1380326,1380222,100,4,7,BGG Luskka,236,UNRANKED,4,7,7,18,0,4,1,0,0,1,0,1,0,20339,18950,0,3139,3508,3036,1331,3094,3072,3363,3,8,834,3,2,00:17:33,23762,2464,10922,51,6,45,0,0,303975,32389,12030,0,0,333081,36644,23421,5439,323,0,0,00:07:44,5,0,5344,1790,468,3,0,4,10,27,0,BOTTOM,DUO_CARRY
1380327,1380222,100,5,7,BGG RedBert VPP,432,UNRANKED,4,3,16,17,0,1,0,0,0,1,0,1,0,13759,14300,0,3190,3222,2301,1308,3050,2043,3364,0,0,0,0,0,00:30:01,45176,9700,14013,4,2,2,0,0,11837,1771,9341,0,0,59489,11472,23918,8110,31,0,0,00:07:18,5,0,2475,0,563,0,0,14,19,59,0,BOTTOM,DUO_SUPPORT
1380335,1380234,100,1,2,PNG Mylon,245,UNRANKED,4,12,4,18,0,2,0,0,1,1,0,0,1,14970,13800,0,3025,3111,0,3143,3068,3065,3340,0,2,0,0,1,00:14:18,180898,11620,9923,9,4,5,0,0,53380,5008,20471,0,0,238777,17432,30734,10388,320,0,0,00:27:31,1,0,4497,804,340,1,0,4,9,21,1,TOP,SOLO
1380336,1380234,100,2,18,PNG SirT,104,UNRANKED,11,4,2,16,0,2,0,0,0,1,0,1,0,13365,12200,0,0,3086,1412,3009,3053,3156,3364,1,3,332,3,1,00:22:31,7748,568,5639,110,15,95,0,0,134644,10715,18219,0,0,158101,11839,23859,9597,36,0,0,00:06:48,1,0,15708,556,0,2,0,7,16,12,1,JUNGLE,NONE
1380337,1380234,100,3,657,PNG Kami,268,UNRANKED,4,1,3,18,0,0,0,0,0,1,0,0,0,15138,13525,0,1056,3115,3020,3116,3001,3135,3340,0,1,0,0,1,00:00:00,260193,24420,3460,42,3,39,0,0,19859,192,6416,0,0,280053,24613,9876,3040,319,0,0,00:08:22,1,0,0,0,0,4,0,3,7,19,1,MIDDLE,SOLO
1380338,1380234,100,4,22,PNG TaeYeon,51,UNRANKED,4,7,4,16,0,2,0,0,0,0,1,0,0,13974,13350,1,3033,3031,3085,3094,3006,0,3363,1,2,1553,2,1,00:10:01,2995,663,5666,9,1,8,0,0,211804,11465,8908,0,0,216008,13025,14574,3592,278,0,0,00:02:05,3,0,1208,896,0,2,0,2,11,19,1,BOTTOM,DUO_CARRY
1380339,1380234,100,5,13,PNG Ziriguidun,201,UNRANKED,3,4,5,12,0,1,0,0,0,1,0,0,0,9767,8850,0,3190,3009,1011,2303,2043,1029,3364,0,0,0,0,0,00:36:04,8158,4054,8541,0,0,0,0,0,7308,663,10839,0,0,20973,4717,19485,3469,37,0,0,00:08:24,3,0,5507,0,105,0,0,14,14,70,1,BOTTOM,DUO_SUPPORT
1380340,1380238,100,2,551,OPK Turtle,60,UNRANKED,4,11,1,11,0,2,1,0,0,0,0,0,0,7867,7525,0,1410,3116,0,3111,0,0,3364,1,2,0,2,2,00:21:28,47265,5577,7140,65,9,56,0,0,15067,183,9257,0,0,73827,5760,16398,4247,19,0,0,00:03:54,1,0,11494,0,0,0,0,6,15,24,0,MIDDLE,DUO_SUPPORT
1380341,1380238,100,3,659,OPK Goku,268,UNRANKED,12,4,2,13,0,4,0,0,0,0,0,0,0,9092,8600,0,1056,3115,3001,1011,1058,1001,3363,0,1,0,0,1,00:15:09,128138,9424,6042,12,0,12,0,0,6235,1538,4947,0,0,134373,10963,11133,460,216,0,0,00:03:04,1,0,0,0,144,0,0,0,4,11,0,MIDDLE,DUO_CARRY
1380342,1380238,100,4,660,OPK Skyer,81,UNRANKED,7,4,3,12,0,1,0,0,0,0,0,0,0,8897,8550,0,1055,3144,0,3025,3158,3042,3363,0,0,0,0,0,00:24:19,10788,1748,5570,7,0,7,0,0,87217,8656,3473,0,0,98293,10501,9044,1657,202,0,0,00:06:47,3,0,288,96,0,1,0,2,1,12,0,TOP,DUO_CARRY
1380343,1380238,100,5,17,OPK Professor,25,UNRANKED,4,3,3,8,0,2,0,0,0,0,0,0,0,5851,5675,0,3303,1328,2049,3105,2043,3108,3341,0,0,0,0,0,00:21:31,4668,2954,3825,0,0,0,0,0,4135,808,3746,0,0,8804,3762,7619,378,16,0,0,00:00:53,1,0,0,0,48,0,0,9,15,35,0,TOP,DUO_SUPPORT
1380355,1380149,200,6,9,KBM Zantins,57,UNRANKED,12,4,14,16,0,0,0,0,0,1,0,0,0,12409,11350,0,3025,1082,3065,3009,3068,1011,3363,0,1,0,0,1,00:00:00,132038,13184,9368,10,2,8,0,0,24419,1742,16575,0,0,156457,14926,26139,10442,242,0,0,00:12:47,1,0,0,0,196,1,0,2,3,14,1,TOP,SOLO
1380356,1380149,200,7,4,KBM Danagorn,203,UNRANKED,11,4,8,14,0,0,0,0,1,1,0,0,0,11823,10075,0,3932,3053,1042,3156,3009,2032,3364,1,6,0,6,1,00:00:00,14309,1048,5303,70,15,55,0,0,93018,7474,13394,0,0,117629,8942,18813,10487,39,0,0,00:06:19,8,0,10302,420,115,0,0,1,15,15,1,JUNGLE,NONE
1380357,1380149,200,8,22,KBM Vash,110,UNRANKED,7,4,6,16,0,1,3,0,0,1,0,0,0,14295,12425,1,0,3142,3042,1333,3072,3035,3363,2,10,0,7,2,00:22:59,8642,3843,3987,17,9,8,0,0,169583,21621,3945,0,0,178785,25464,7956,1337,230,0,0,00:05:03,2,0,560,0,24,3,0,3,5,15,1,MIDDLE,SOLO
1380358,1380149,200,9,10,KBM Matsukaze,15,UNRANKED,7,4,11,15,0,0,0,0,0,0,1,0,0,12456,10950,1,1055,3033,1036,3508,3087,3009,3363,0,1,499,0,1,00:29:31,20969,464,2112,8,1,7,0,0,160933,10270,5618,0,0,183782,11111,7731,2729,242,0,0,00:01:39,3,0,1880,376,0,5,0,2,5,12,1,BOTTOM,DUO_CARRY
1380359,1380149,200,10,22,KBM Verfix,432,UNRANKED,4,14,8,12,0,1,0,0,0,1,0,0,0,7950,6925,0,1029,3190,0,2301,3158,0,3364,0,0,0,0,0,00:22:44,11275,2554,3281,0,0,0,0,0,8256,693,4179,0,0,20144,3860,7460,1682,11,0,0,00:01:41,5,0,612,612,0,0,0,12,5,31,1,BOTTOM,DUO_SUPPORT
1380360,1380153,200,7,551,OPK Turtle,203,UNRANKED,4,11,7,18,0,7,0,0,1,0,0,0,0,20192,19925,0,3932,3144,3036,1306,3156,3046,3364,1,3,594,3,1,00:19:15,31850,1804,17468,150,38,112,0,0,227703,26214,26559,0,0,291155,28055,45100,23703,113,0,0,00:06:32,26,0,31602,36,1072,1,0,5,41,48,0,JUNGLE,NONE
1380361,1380153,200,8,659,OPK Goku,105,UNRANKED,12,4,8,18,0,5,0,0,0,0,0,0,0,23112,21175,0,3135,3100,3026,3157,3089,1333,3363,0,1,0,0,1,00:21:41,408672,23074,17727,28,1,27,0,0,69093,1832,12036,0,0,477992,25082,30788,7887,492,0,0,00:15:41,1,0,225,175,1024,0,0,1,8,28,0,MIDDLE,SOLO
1380362,1380153,200,9,660,OPK Skyer,51,UNRANKED,7,4,3,18,0,6,0,0,0,0,0,0,0,24848,23125,0,3072,3087,3036,3085,3078,3031,3363,2,6,2484,2,1,00:13:26,137298,3642,9259,33,6,27,0,0,492458,52947,11542,0,0,641803,62223,21426,3476,511,0,0,00:17:57,4,0,12049,5633,624,4,0,3,18,27,0,BOTTOM,DUO_CARRY
1380363,1380153,200,10,17,OPK Professor,43,UNRANKED,4,3,10,16,0,3,0,0,0,0,0,0,0,16545,16100,0,3009,3222,2301,3060,2043,3102,3364,0,1,0,0,1,00:24:35,41588,9928,8516,1,1,0,0,0,7173,1307,6197,0,0,48762,11235,15227,2226,64,0,0,00:07:09,3,0,0,0,514,0,0,34,24,107,0,BOTTOM,DUO_SUPPORT
1380371,1380165,200,6,2,PNG Mylon,245,UNRANKED,4,12,10,16,0,0,2,0,0,1,0,0,0,12528,12025,0,3025,3111,0,3143,3041,3065,3340,1,5,0,5,2,00:00:00,103410,11561,10803,3,3,0,0,0,32220,4082,14964,0,0,137644,16035,25880,4768,218,0,0,00:14:34,1,0,2013,392,112,3,0,3,6,14,1,TOP,SOLO
1380372,1380165,200,7,662,PNG SirT,203,UNRANKED,11,4,10,15,0,3,1,0,1,1,0,0,0,12261,10425,0,3053,0,3156,3931,3111,0,3364,2,6,0,3,2,00:11:44,17179,1268,3929,89,14,75,0,0,114746,10160,24311,0,0,147305,12125,28424,14159,18,0,0,00:07:42,12,0,15379,696,184,1,0,7,10,10,1,JUNGLE,NONE
1380373,1380165,200,8,659,PNG Kami,110,UNRANKED,4,3,11,17,0,1,1,0,0,1,0,0,0,15053,12725,0,3036,3142,1038,3158,3042,1038,3340,1,5,906,4,2,00:22:53,13723,5333,1647,25,7,18,0,0,216315,19311,4613,0,0,230039,24645,6422,756,282,0,0,00:05:13,1,0,0,0,162,3,0,3,6,17,1,MIDDLE,SOLO
1380374,1380165,200,9,7,PNG TaeYeon,236,UNRANKED,4,7,10,15,0,2,0,0,0,1,0,0,0,13499,11200,0,1055,3508,3006,3087,3033,1036,3363,2,6,580,3,1,00:16:55,25959,1333,6256,7,2,5,0,0,157815,24457,8346,0,0,185735,26398,14830,1513,250,0,0,00:03:29,2,0,1960,608,228,1,0,4,10,18,1,BOTTOM,DUO_CARRY
1380375,1380165,200,10,13,PNG Ziriguidun,16,UNRANKED,3,4,16,12,0,3,0,0,0,0,1,0,0,8426,6600,1,3190,0,3158,2301,2043,0,3364,0,0,0,0,0,00:10:52,5963,2004,3658,0,0,0,0,0,3753,433,5527,0,0,9717,2438,9589,17433,7,0,0,00:02:20,5,0,0,0,404,1,0,10,6,30,1,BOTTOM,DUO_SUPPORT
1380376,1380169,200,7,4,BGG Tierwulf VPP,203,UNRANKED,4,11,9,17,0,4,0,0,0,0,0,0,0,15233,14850,0,3144,3053,3046,3009,3036,3931,3364,1,3,395,2,1,00:23:21,22555,1264,10002,100,26,74,0,0,152178,11139,29587,0,0,193376,12692,39813,18894,48,0,0,00:05:03,14,0,18642,288,224,1,0,3,21,4,1,JUNGLE,NONE
1380377,1380169,200,8,502,BGG Rakin VPP,26,UNRANKED,4,12,7,18,0,1,1,0,0,0,1,0,0,18268,17275,1,3089,3027,1333,3165,3041,3135,3340,2,5,0,3,2,00:24:14,283230,23296,7275,46,8,38,0,0,20818,516,10474,0,0,304348,24088,18029,5770,328,0,0,00:12:15,1,0,300,275,280,1,0,5,7,23,1,MIDDLE,SOLO
1380378,1380169,200,9,7,BGG Luskka,51,UNRANKED,4,7,8,18,0,1,1,0,0,1,0,0,0,18861,18275,1,3072,3085,3094,1301,3031,3033,3363,1,5,2376,5,2,00:42:38,8818,910,4542,43,9,34,0,0,350128,22151,12518,0,0,366828,23686,17061,6498,303,0,0,00:10:50,4,0,7882,624,0,2,0,1,13,18,1,JUNGLE,NONE
1380379,1380169,200,10,7,BGG RedBert VPP,201,UNRANKED,4,14,10,15,0,2,0,0,0,0,0,0,0,11710,10850,0,3190,3222,2303,1307,3024,2043,3364,0,0,0,0,0,00:23:51,13999,3789,9810,1,1,0,0,0,12057,576,24357,0,0,31154,4755,34621,10498,50,0,0,00:05:55,4,0,5097,390,453,0,0,16,16,70,1,JUNGLE,NONE
1380426,1380220,200,6,26,BGG Ranger,78,UNRANKED,12,4,4,15,0,3,0,0,0,0,0,1,0,10737,10175,0,2033,3111,3065,3068,3025,2043,3340,0,1,0,0,1,00:16:52,26081,4338,10640,2,0,2,0,0,100327,12072,13119,0,0,126409,16410,24023,2196,248,0,0,00:52:59,1,0,0,0,264,1,0,5,4,15,0,TOP,SOLO
1380427,1380220,200,7,24,BGG Tierwulf VPP,60,UNRANKED,4,11,5,13,0,4,0,0,0,0,0,0,1,9714,9075,0,2031,2301,3102,1414,3009,0,3364,0,1,0,0,1,00:19:31,64727,5007,5790,67,6,61,0,0,24919,863,15819,0,0,104028,6498,21977,5926,30,0,0,00:05:35,1,0,14382,628,368,1,0,4,7,23,0,JUNGLE,NONE
